algorithms,AI,computational science,computer architecture,computer engineering,computer graphics,computer hardware,computer network,computer security,computer vision,data mining,data science,database,distributed computing,embedded systems,human-computer interaction,information retrieval,internet privacy,knowledge management,library science,machine learning,multimedia,natural language processing,operating systems,parallel computing,pattern recognition,programming languages,real-time computing,simulation,software engineering,speech recognition,telecommunications,theoretical computer science,world wide web
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,0.36874719072865847,,,0.08461170920439783,0.29109585349661943,,,,,,,,,0.08353267756313479,,,,,,,,,,,,0.17201256900718956,,,,
,,,,,,,,,,0.2242303230214984,0.23300158897247877,0.09535727101519101,,,,0.07929416181235627,,0.2744655713821072,,,,,,,,,,,,,,,0.09365108379636836
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,0.7832381038917817,,,,,,,,,,,,,0.21676189610821825,,,,,,
,,,0.2837746724803584,,,0.12861196559883928,,,,,,,,0.15278200132307326,,,,,,,,,0.1718555158608699,,,,0.2629758447368592,,,,,,
,,,0.22875736196989907,,,0.35866921884317093,,,,,,,,,,,,,,,,,0.41257341918692986,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.40201180170637724,,,,,,,,,0.5979881982936226,,,,,
,0.21766177312274812,,,,,,,,,,,,,,,,,,,,,0.16389001281060564,,,0.2542442929061992,,,,,0.3642039211604471,,,
,,,,,,,,,,0.13392832334741014,0.23362257928434027,0.2192227164322232,,,,0.15648516857565195,,0.06562585399672423,,,,,,,,,,,,,,,0.19111535836365023
,0.105088286445834,,,,0.07701190415598595,,,,0.19144233285813453,,,,,,0.19885176140761143,,,,,0.18509963263489163,,0.013980070653846734,,,0.032909166978910755,,,,,0.19561684486478503,,,
,0.20274564746219453,,,,0.07408579854349906,,,,0.1832554460552253,,,,,,0.1406992528781906,,,,,0.014403617714134053,,0.21617496495878433,,,0.09679972603394627,,,,,0.07183554635402575,,,
,,,0.047266685640152545,,,0.35543826580672205,,,,,,,,0.2518557053712945,,,,,,,,,0.3411966419848449,,,,0.004242701196985879,,,,,,
,0.11262793635755884,,,,,,,,,,,,,,,,,,,,,0.5630127457716863,,,0.2478678476725646,,,,,0.07649147019819033,,,
,,0.1531360790870124,,,,,,,,,,,0.37830969055251296,,,,,,,,,,,0.3657790811780486,,,,,,,0.10277514918242604,,
,,,,,0.3618655817810564,,,,0.35510680166052655,,,,,,,,,,,0.06577948219594328,,,,,0.21724813436247378,,,,,,,,
,,,,,0.2549237469067835,,,,0.01999840069688857,,,,,,,,,,,0.12759350724932766,,,,,0.5974843451470003,,,,,,,,
,,,,,,,,,,,,,,0.4741566060775715,,,,,,,,,,,,,0.5258433939224285,,,,,,
,,,,,,,,,,,,,,,,,,,0.4581619307726446,,,,,,,,,0.5418380692273553,,,,,
,,,,,,,,,,0.06869879555509606,0.18485355258781416,0.04517195835771328,,,,0.1345411452136143,,0.25884754853133596,,,,,,,,,,,,,,,0.3078869997544262
,6.492362594866814e-05,,,,0.2445235786484549,,,,0.008154482393364196,,,,,,0.16596685291590701,,,,,0.22528377751787254,,0.07573788914574005,,,0.049001916369763886,,,,,0.23126657938294887,,,
,,,0.07833313334526,,,0.11936775261797095,,,,,,,,0.05827824480702355,,,,,,,,,0.4551323065406126,,,,0.28888856268913293,,,,,,
0.17860601807183746,,,,0.07572306800918915,,,0.09067276923901775,0.16001056872990033,,,,,,,,,0.0856807568792777,,,,0.14554377715429914,,,,,,,,0.16362470686081315,,,0.10013833505566536,
,,,,,,,,,,,,,,,,,,,0.7932321286454757,,,,,,,,,0.20676787135452435,,,,,
0.12193412302035235,,,,,,,,,,,,,,,,,,,,,0.5881905660721459,,,,,,,,,,,0.2898753109075018,
,,,0.128356912702822,,,0.25544934360230515,,,,,,,,0.24765221381324218,,,,,,,,,0.11888474317583914,,,,0.24965678670579142,,,,,,
,,,,,0.4113445458237941,,,,0.33904660276141035,,,,,,,,,,,0.15900976656639834,,,,,0.09059908484839731,,,,,,,,
,,,,0.26196613984574607,,,0.1409737182387804,0.2021207202952026,,,,,,,,,0.21913486702621762,,,,,,,,,,,,0.17580455459405334,,,,
0.13404541128284503,,,,0.2787681000790505,,,0.12374099458804973,0.007193144735660443,,,,,,,,,0.030128675817170596,,,,0.1923735372003705,,,,,,,,0.10983305190337696,,,0.12391708439347629,
,,0.4278187758925326,,,,,,,,,,,0.0003674824377622211,,,,,,,,,,,0.1685458521945132,,,,,,,0.403267889475192,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,0.42768450609364317,,,0.06114337029557076,,,,,,,,,,,,,,,,,0.5111721236107861,,,,,,,,,,
,0.26492952112757484,,,,,,,,,,,,,,,,,,,,,0.21415869920812972,,,0.2540558669312951,,,,,0.26685591273300036,,,
,,,,0.11351547035868577,,,0.02688062395909205,0.272506226079311,,,,,,,,,0.2626886305756794,,,,,,,,,,,,0.32440904902723167,,,,
,,,,,0.2641364933211755,,,,0.026626148087137418,,,,,,,,,,,0.2723392456735729,,,,,0.43689811291811415,,,,,,,,
0.4112751017710821,,,,,,,,,,,,,,,,,,,,,0.12614346777074945,,,,,,,,,,,0.46258143045816835,
,,,0.8229718333193926,,,0.036680591215420895,,,,,,,,,,,,,,,,,0.14034757546518653,,,,,,,,,,
,,,0.26955109902805074,,,0.03856028673994004,,,,,,,,0.16562399066451794,,,,,,,,,0.5013586389151387,,,,0.024905984652352553,,,,,,
,0.28003868253035913,,,,,,,,,,,,,,,,,,,,,0.2723704277484785,,,0.40211217590623854,,,,,0.045478713814923896,,,
,,,,0.07902329413543935,,,0.21020335803909593,0.27736050089076175,,,,,,,,,0.1742414930829839,,,,,,,,,,,,0.2591713538517191,,,,
,0.2279836018424562,,,,,,,,,,,,,,,,,,,,,0.1384064572227414,,,0.12088370224787182,,,,,0.5127262386869305,,,
,0.18150012948711147,,,,0.1954843052973815,,,,0.22512650419462935,,,,,,0.1023541323210992,,,,,0.06261922848117389,,0.09099471275062185,,,0.10001363689622098,,,,,0.04190735057176177,,,
0.6929766497010958,,,,,,,,,,,,,,,,,,,,,0.2531833196148228,,,,,,,,,,,0.05384003068408135,
,,,0.32075901517940797,,,0.19686413855457402,,,,,,,,,,,,,,,,,0.48237684626601796,,,,,,,,,,
,,,,,,,,,,,,,,0.41682824748599306,,,,,,,,,,,,,0.583171752514007,,,,,,
,,,,0.11965077098668087,,,0.13831734726877581,0.3197339049078665,,,,,,,,,0.2081211936933299,,,,,,,,,,,,0.21417678314334687,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,0.12567819603351768,,,,,,,,,,,0.3664769534048961,,,,,,,,,,,0.3760792025435972,,,,,,,0.13176564801798904,,
,,,0.5425058071064905,,,0.250650029326219,,,,,,,,,,,,,,,,,0.20684416356729046,,,,,,,,,,
,,0.13368821442557807,,,,,,,,,,,0.47917708880414644,,,,,,,,,,,0.12679225307568529,,,,,,,0.26034244369459025,,
,,,,,0.041075850873522786,,,,0.3066317386914955,,,,,,,,,,,0.2619164774388461,,,,,0.39037593299613566,,,,,,,,
,0.14088597860223134,,,,0.10526327014155407,,,,0.14308138211001017,,,,,,0.06037864854699454,,,,,0.07547281974998393,,0.18488829719180727,,,0.1287072729534715,,,,,0.16132233070394714,,,
,,,,,,,,,,0.0738183495589762,0.2651974846982031,0.21902869449579393,,,,0.014845966392143445,,0.19995004489972631,,,,,,,,,,,,,,,0.22715945995515696
,,,,,,,,,,,,,,,,,,,0.6412993062465758,,,,,,,,,0.35870069375342406,,,,,
,,0.4360331554978038,,,,,,,,,,,0.010870982550690503,,,,,,,,,,,0.0999692652289031,,,,,,,0.45312659672260264,,
0.45131893287619457,,,,,,,,,,,,,,,,,,,,,0.4105136355701904,,,,,,,,,,,0.13816743155361505,
,,0.17787537053103375,,,,,,,,,,,0.3372341688272615,,,,,,,,,,,0.12691551094782302,,,,,,,0.35797494969388166,,
,,,,,0.28576100485944395,,,,0.2996507151632267,,,,,,,,,,,0.3213734689790389,,,,,0.09321481099829053,,,,,,,,
,,,,,0.12188946092345253,,,,0.4411444521743152,,,,,,,,,,,0.2891191281653916,,,,,0.14784695873684078,,,,,,,,
,,,,,,,,,,0.21983530475651,0.20469380884041427,0.21283569153592966,,,,0.28574423219876016,,0.032440773219734126,,,,,,,,,,,,,,,0.04445018944865183
,,,,,,,,,,,,,,0.45284577365053835,,,,,,,,,,,,,0.5471542263494616,,,,,,
0.1824905298765175,,,,,,,,,,,,,,,,,,,,,0.38156971121367544,,,,,,,,,,,0.43593975890980696,
,,,,,,,,,,,,,,0.9127606401332383,,,,,,,,,,,,,0.08723935986676168,,,,,,
0.028159507218213566,,,,0.08376814379279211,,,0.19106703664233118,0.2959901572133579,,,,,,,,,0.07188022888764187,,,,0.23220441522673183,,,,,,,,0.09095235731334038,,,0.00597815370559113,
,,,,,,,,,,,,,,0.8956664856043887,,,,,,,,,,,,,0.1043335143956113,,,,,,
,0.18858887852807743,,,,0.031542105807113655,,,,0.19732582558930595,,,,,,0.11190339390804178,,,,,0.12872145118700856,,0.07864644190712143,,,0.10972799581746379,,,,,0.15354390725586733,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,0.30452622315414923,,,,,,,,,,,,,,,,,,,,,0.17711325574826955,,,0.19986589482998665,,,,,0.31849462626759456,,,
,0.1532122707118639,,,,0.06899758006583709,,,,0.13472058121475933,,,,,,0.11243658390010018,,,,,0.2073419796649493,,0.13547026527533126,,,0.002896554822460924,,,,,0.184924184344698,,,
,,,0.2766923844483954,,,0.12074201441991084,,,,,,,,0.15714020423449027,,,,,,,,,0.21747839875321232,,,,0.2279469981439912,,,,,,
,,,0.24429703649820916,,,0.1507640651909854,,,,,,,,0.16400863045743827,,,,,,,,,0.22618526967768762,,,,0.21474499817567969,,,,,,
,0.18453852210606936,,,,0.19625939454469998,,,,0.06010144549656804,,,,,,0.11299334514489728,,,,,0.10187946690797287,,0.078196560352569,,,0.2432102583808558,,,,,0.022821007066367683,,,
,,,,,,,,,,0.1561003583559188,0.06806488469031137,0.21379066877701544,,,,0.26990456589922707,,0.03227379914042338,,,,,,,,,,,,,,,0.2598657231371039
,,,0.23019479748414398,,,0.09656540899747376,,,,,,,,,,,,,,,,,0.6732397935183823,,,,,,,,,,
,,,,0.31799876552681267,,,0.14459740622676107,0.25533388508658866,,,,,,,,,0.17672283996999902,,,,,,,,,,,,0.10534710318983857,,,,
0.5476814183402974,,,,,,,,,,,,,,,,,,,,,0.3777490689549003,,,,,,,,,,,0.0745695127048023,
,,,,,,,,,,,,,,,,,,,0.5859928400221917,,,,,,,,,0.4140071599778083,,,,,
0.0692774411237514,,,,0.026053613388932827,,,0.28112001347930976,0.028167860032258497,,,,,,,,,0.19460535568938428,,,,0.26425816122177287,,,,,,,,0.09445311783815002,,,0.04206443722644031,
,,,0.22312843089342205,,,0.33541261631535213,,,,,,,,0.20326612045947626,,,,,,,,,0.19338274293194715,,,,0.04481008939980243,,,,,,
,,0.15796576313328628,,,,,,,,,,,0.30912959789104283,,,,,,,,,,,0.2322575928277637,,,,,,,0.30064704614790716,,
,,,,,,,,,,,,,,0.7899856051933016,,,,,,,,,,,,,0.21001439480669842,,,,,,
0.207716631723461,,,,0.10526919826757904,,,0.1707818853297327,0.04623515828303818,,,,,,,,,0.13539639823619176,,,,0.10892462016201483,,,,,,,,0.04178499723132997,,,0.1838911107666525,
,,,,,,,,,,,,,,0.320732204054235,,,,,,,,,,,,,0.679267795945765,,,,,,
,,,,0.013449312964105445,,,0.2649152956753761,0.2569777738188143,,,,,,,,,0.18813804278635884,,,,,,,,,,,,0.2765195747553452,,,,
,,0.17046273259312503,,,,,,,,,,,0.057608183211183966,,,,,,,,,,,0.07504426915665531,,,,,,,0.6968848150390355,,
,,,,,,,,,,0.22657704634056763,0.29698519145426894,0.10837428653078278,,,,0.1189549773209307,,0.09883321015372706,,,,,,,,,,,,,,,0.1502752881997228
,,0.2241183135486283,,,,,,,,,,,0.27527088466492444,,,,,,,,,,,0.3087407597423487,,,,,,,0.1918700420440986,,
,,,0.21350548056714214,,,0.20025673089740312,,,,,,,,0.1961730481615908,,,,,,,,,0.18544207707341903,,,,0.2046226633004448,,,,,,
0.1473833025270537,,,,0.04147919053350758,,,0.30120494166467754,0.1031531374668617,,,,,,,,,0.10416099296234069,,,,0.15782740654118582,,,,,,,,0.12859997468839202,,,0.016191053615980996,
,,0.320453621353303,,,,,,,,,,,0.2319404171301744,,,,,,,,,,,0.24286491236356766,,,,,,,0.2047410491529548,,
,0.17924841833047356,,,,,,,,,,,,,,,,,,,,,0.27733628782486774,,,0.44113507567896915,,,,,0.10228021816568951,,,
,,,,0.12598687607376258,,,0.5003798704037233,0.021556663527155174,,,,,,,,,0.1561497617141544,,,,,,,,,,,,0.19592682828120458,,,,
,,,,0.3264972173882123,,,0.29459571901790393,0.21629112245811968,,,,,,,,,0.029774114548981254,,,,,,,,,,,,0.13284182658678298,,,,
,,,,,,,,,,0.09641779592643489,0.03848410283938977,0.010641044962595363,,,,0.2795547767778138,,0.34852022115017584,,,,,,,,,,,,,,,0.2263820583435904
,,,0.29697532984327163,,,0.18904859477186167,,,,,,,,0.12360483794989188,,,,,,,,,0.25837285179924335,,,,0.13199838563573155,,,,,,
,,0.2477735495903647,,,,,,,,,,,0.3808736062380038,,,,,,,,,,,0.07937801756709861,,,,,,,0.2919748266045329,,
,0.16575101080446394,,,,0.22104222377868624,,,,0.14429701910940373,,,,,,0.1808421762640767,,,,,0.010521707750295813,,0.06037578225486218,,,0.008777608406838236,,,,,0.20839247163137314,,,
,,,0.7108640389439467,,,0.21518567149633527,,,,,,,,,,,,,,,,,0.07395028955971798,,,,,,,,,,
,,,0.3167198067412483,,,0.2965402478879959,,,,,,,,0.06217711914161036,,,,,,,,,0.30070096657019485,,,,0.02386185965895062,,,,,,
,,,,,,,,,,,,,,0.13856954356294815,,,,,,,,,,,,,0.8614304564370517,,,,,,
0.20191923502811882,,,,0.06952119148087497,,,0.17781770595040064,0.12280420086099765,,,,,,,,,0.09290350938958465,,,,0.2349074067068399,,,,,,,,0.02131113031009408,,,0.07881562027308932,
0.20821535045845463,,,,0.14588912629889483,,,0.06989160917816432,0.054963511022050375,,,,,,,,,0.057074479588452506,,,,0.1894083517361198,,,,,,,,0.18757234742701664,,,0.08698522429084675,
0.17380572617990095,,,,,,,,,,,,,,,,,,,,,0.244720079394983,,,,,,,,,,,0.581474194425116,
,,,,,,,,,,0.18338500438968905,0.22390134903847042,0.1989153807220486,,,,0.2164160783949185,,0.0458076102198114,,,,,,,,,,,,,,,0.13157457723506216
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,0.19875176390652038,,,,0.11252076787948266,,,,,,,,,,,0.37554393228421323,,,,,0.3131835359297837,,,,,,,,
,0.20215963997793007,,,,,,,,,,,,,,,,,,,,,0.4015705433544452,,,0.31742314662905846,,,,,0.07884667003856628,,,
,,0.07808495309182235,,,,,,,,,,,0.4311752462396005,,,,,,,,,,,0.18805948217244006,,,,,,,0.302680318496137,,
,,,,,,,,,,,,,,0.7997005282166935,,,,,,,,,,,,,0.2002994717833065,,,,,,
,,,,,,,,,,,,,,0.37754157759225,,,,,,,,,,,,,0.62245842240775,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,0.26769424128465813,,,0.14935061882074832,0.03357614541011263,,,,,,,,,0.2479368640326302,,,,,,,,,,,,0.3014421304518506,,,,
,,,,,0.16276340425687316,,,,0.20986642509242204,,,,,,,,,,,0.295538946770896,,,,,0.3318312238798088,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.5416524285241002,,,,,,,,,0.4583475714758997,,,,,
,0.13378333875623086,,,,,,,,,,,,,,,,,,,,,0.23074155747811617,,,0.1412167752714508,,,,,0.4942583284942022,,,
,,,,,,,,,,0.16137759538272778,0.16315836227724417,0.17314284093063262,,,,0.02223653908925823,,0.2468533496464605,,,,,,,,,,,,,,,0.2332313126736767
,,,0.33606071975790364,,,0.3629089058658774,,,,,,,,,,,,,,,,,0.301030374376219,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.5327545401589223,,,,,,,,,0.46724545984107774,,,,,
,,,,,,,,,,,,,,,,,,,0.3826363738733857,,,,,,,,,0.6173636261266143,,,,,
,0.17256739674484706,,,,0.13968519334769253,,,,0.17349073927444408,,,,,,0.20088083714016491,,,,,0.09228104326356419,,0.07921356619338893,,,0.041726630575319994,,,,,0.10015459346057835,,,
,0.2867539562077218,,,,,,,,,,,,,,,,,,,,,0.21660120751868436,,,0.2538830683353118,,,,,0.2427617679382819,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,0.11999064091502948,,,,0.21725960065834174,,,,0.04794700060953154,,,,,,0.10860908766445461,,,,,0.13852574311003996,,0.21249456806815728,,,0.10178350071248209,,,,,0.053389858261963345,,,
,0.06569463816606522,,,,,,,,,,,,,,,,,,,,,0.5393595557498025,,,0.2495977061085136,,,,,0.14534809997561865,,,
,,,,,,,,,,,,,,0.798943644401565,,,,,,,,,,,,,0.20105635559843504,,,,,,
,0.09473466869209266,,,,0.10395323207512079,,,,0.07118829031203502,,,,,,0.040628484268785514,,,,,0.1323678641189736,,0.22066077109948629,,,0.22154802858971878,,,,,0.1149186608437874,,,
,,,,,,,,,,0.3486506423467375,0.007318903388663353,0.1906901745304224,,,,0.017767508083511345,,0.16373016942569357,,,,,,,,,,,,,,,0.27184260222497203
,,,,,,,,,,,,,,,,,,,0.9751655726710889,,,,,,,,,0.024834427328911085,,,,,
,,,,,0.4017737975418507,,,,0.28620066766895563,,,,,,,,,,,0.14235530651658912,,,,,0.16967022827260467,,,,,,,,
0.39234397134385585,,,,,,,,,,,,,,,,,,,,,0.47653277373515035,,,,,,,,,,,0.13112325492099372,
0.07258815621840957,,,,0.04312295534996979,,,0.2412166279342051,0.22094960900660926,,,,,,,,,0.2986372380082605,,,,0.007117764603446198,,,,,,,,0.09889420117221927,,,0.01747344770688044,
,,,0.4989387822252948,,,0.47604558716188916,,,,,,,,,,,,,,,,,0.025015630612816142,,,,,,,,,,
,,,,,,,,,,,,,,0.8026617570852321,,,,,,,,,,,,,0.19733824291476784,,,,,,
,,,,,,,,,,,,,,0.5858440247171479,,,,,,,,,,,,,0.4141559752828521,,,,,,
,,,,,,,,,,,,,,0.5635786846427175,,,,,,,,,,,,,0.43642131535728246,,,,,,
,,,,,,,,,,,,,,,,,,,0.18331041337866727,,,,,,,,,0.8166895866213327,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
0.03386328350097109,,,,0.18733230840602366,,,0.11393195917138967,0.08339635830865454,,,,,,,,,0.18786453043909404,,,,0.04223187776061833,,,,,,,,0.19895579394997248,,,0.15242388846327612,
,,,0.2092378883605256,,,0.03263982120400664,,,,,,,,,,,,,,,,,0.7581222904354679,,,,,,,,,,
,,,,0.0288150297490466,,,0.17284841672578433,0.17945730416701142,,,,,,,,,0.5126570809214781,,,,,,,,,,,,0.10622216843667957,,,,
,,,,,0.0981381291447655,,,,0.046078360989888545,,,,,,,,,,,0.05741697998571046,,,,,0.7983665298796355,,,,,,,,
,,,,,,,,,,,,,,0.25159420704328006,,,,,,,,,,,,,0.7484057929567198,,,,,,
,,,0.26964902132567803,,,0.4938770602547811,,,,,,,,,,,,,,,,,0.2364739184195409,,,,,,,,,,
,,,0.19886060131739045,,,0.2751250386857515,,,,,,,,0.0045862159797538035,,,,,,,,,0.19896842312850663,,,,0.3224597208885976,,,,,,
,,,,,,,,,,0.3023533390181321,0.17696632532613726,0.11847858205715622,,,,0.14869091484241312,,0.18796365609999022,,,,,,,,,,,,,,,0.06554718265617097
,,,,,,,,,,0.28229803781334517,0.14758638845958216,0.208421800067777,,,,0.16144099970775733,,0.00020831985267218166,,,,,,,,,,,,,,,0.20004445409886612
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,,,,,,0.8636963001744923,,,,,,,,,0.13630369982550777,,,,,
0.05303107239999893,,,,0.07679329948450066,,,0.09425494752646761,0.13809278438091446,,,,,,,,,0.21072684562696983,,,,0.07906353374001833,,,,,,,,0.18649195031896088,,,0.16154556652216936,
,,,,,,,,,,,,,,,,,,,0.8541712845648572,,,,,,,,,0.14582871543514286,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,0.34994642611035287,,,0.5401785856312031,,,,,,,,,,,,,,,,,0.10987498825844405,,,,,,,,,,
,,,,,0.1932240932723919,,,,0.2887130934498606,,,,,,,,,,,0.20975094645961262,,,,,0.30831186681813494,,,,,,,,
,,,0.21577272288492005,,,0.6674978578269295,,,,,,,,,,,,,,,,,0.11672941928815042,,,,,,,,,,
,,0.3168455881583816,,,,,,,,,,,0.059420088931292796,,,,,,,,,,,0.012141531148232873,,,,,,,0.6115927917620926,,
,,,0.06341342692465303,,,0.12149587892796992,,,,,,,,,,,,,,,,,0.8150906941473771,,,,,,,,,,
,,,,,0.382498043529639,,,,0.39291366420756446,,,,,,,,,,,0.06209652050406633,,,,,0.16249177175873028,,,,,,,,
,,,,,,,,,,0.11322137534441211,0.15486130984332033,0.3002547935294651,,,,0.267002462970998,,0.10981183776817348,,,,,,,,,,,,,,,0.054848220543631046
,,0.2604552360482259,,,,,,,,,,,0.2954215800735976,,,,,,,,,,,0.32685287116346784,,,,,,,0.11727031271470881,,
,0.15048303714419217,,,,0.030939481348877154,,,,0.1680817826762464,,,,,,0.12497480214467994,,,,,0.14871216276855304,,0.061571550625820495,,,0.11817486903222747,,,,,0.1970623142594034,,,
0.16271487940724694,,,,0.09922751988852063,,,0.2345164508910218,0.19427003686896938,,,,,,,,,0.14942146536364456,,,,0.02850018143604839,,,,,,,,0.011862139004602952,,,0.11948732713994542,
,,,,,,,,,,0.36343610895578843,0.057028948741437796,0.20395873543169246,,,,0.11341033523572251,,0.14354851740884894,,,,,,,,,,,,,,,0.11861735422650994
,0.14487818240050046,,,,0.14653925891446115,,,,0.12330584624318067,,,,,,0.059654176864044624,,,,,0.16460513352764092,,0.07802686420766082,,,0.17830606915769495,,,,,0.10468446868481635,,,
,,,,,,,,,,,,,,0.5162561583433276,,,,,,,,,,,,,0.4837438416566724,,,,,,
,,,,0.11898872265895924,,,0.017296342813347312,0.1520951778839134,,,,,,,,,0.26121942476809556,,,,,,,,,,,,0.4504003318756845,,,,
,,,,,,,,,,0.25219793407372754,0.2944305984367576,0.0809713884811997,,,,0.09894509752417287,,0.004924763146429657,,,,,,,,,,,,,,,0.26853021833771246
,0.35519099192688564,,,,,,,,,,,,,,,,,,,,,0.3914189034672423,,,0.028481510882008072,,,,,0.224908593723864,,,
,0.06533423089479037,,,,0.0014095994447319142,,,,0.17410673953003755,,,,,,0.09104702080946822,,,,,0.19186135022504677,,0.20320562670016917,,,0.20814798813995844,,,,,0.06488744425579757,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,0.9967372472831885,,,,,,,,,,,,,0.003262752716811526,,,,,,
,,,,0.30145531433094147,,,0.03605373561788918,0.2632721762659151,,,,,,,,,0.1876511497367192,,,,,,,,,,,,0.2115676240485351,,,,
,,,,,0.49617794391267306,,,,0.4478098443509634,,,,,,,,,,,0.02801523336378284,,,,,0.027996978372580635,,,,,,,,
,,,,,,,,,,0.07818954613108307,0.244675783554246,0.18945422282687752,,,,0.14193474727653477,,0.16584273280510067,,,,,,,,,,,,,,,0.17990296740615808
,,,,,0.34036104840770104,,,,0.2787836556800897,,,,,,,,,,,0.2316740238892445,,,,,0.1491812720229647,,,,,,,,
,,,0.5163435732463227,,,0.3298510391657092,,,,,,,,,,,,,,,,,0.15380538758796816,,,,,,,,,,
,,,,,,,,,,0.06647386248523866,0.1876313007509461,0.0531806744044852,,,,0.2527266096857495,,0.21151504562733126,,,,,,,,,,,,,,,0.22847250704624938
,,,0.19288793804499346,,,0.018772108212274683,,,,,,,,0.2851861409259666,,,,,,,,,0.31584301744027066,,,,0.18731079537649448,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
,,,,,,,,,,,,,,,,,,,0.45759805568951584,,,,,,,,,0.542401944310484,,,,,
,,,,0.5235962525456497,,,0.0027623399699035454,0.19642831819297296,,,,,,,,,0.030568385312203794,,,,,,,,,,,,0.24664470397927007,,,,
,,,,,,,,,,,,,,0.5254497328363396,,,,,,,,,,,,,0.4745502671636604,,,,,,
,,,,,0.16368898228566522,,,,0.3868741048647934,,,,,,,,,,,0.055109373045890794,,,,,0.39432753980365065,,,,,,,,
,,,,,,,,,,0.12545705667961696,0.15641968402866344,0.04737974024823456,,,,0.1597857902066964,,0.23381916614789014,,,,,,,,,,,,,,,0.2771385626888984
,,,,0.11804185014853967,,,0.22463613639731264,0.2359383217384245,,,,,,,,,0.1771382803599501,,,,,,,,,,,,0.24424541135577313,,,,
0.21054725316171705,,,,0.2264475534265524,,,0.01570806404807502,0.05230743251208642,,,,,,,,,0.025425386491764974,,,,0.07070425371902415,,,,,,,,0.1587066163760817,,,0.24015344026469831,
,0.1923170248089728,,,,,,,,,,,,,,,,,,,,,0.2699252162216895,,,0.5149184188662309,,,,,0.02283934010310657,,,
0.33444865556200887,,,,,,,,,,,,,,,,,,,,,0.1606438877878331,,,,,,,,,,,0.5049074566501581,
,,,,,0.18920042962492387,,,,0.21902707472031704,,,,,,,,,,,0.1204486158626526,,,,,0.4713238797921065,,,,,,,,
0.03425421456963865,,,,0.2085362236652819,,,0.22674850780891262,0.1539127067704378,,,,,,,,,0.00857074729044446,,,,0.11898316373432723,,,,,,,,0.09927939784221908,,,0.14971503831873828,
,,,,,0.2539271906845328,,,,0.5541699945082399,,,,,,,,,,,0.057146098056745843,,,,,0.13475671675048154,,,,,,,,
,,0.31246562913264003,,,,,,,,,,,0.24766691519921186,,,,,,,,,,,0.14618111685760746,,,,,,,0.2936863388105406,,
,,,,,,,,,,0.05271406119340692,0.10140556020086083,0.14009617846051883,,,,0.2907456928773795,,0.291730477188808,,,,,,,,,,,,,,,0.123308030079026
,,,0.02659697238076169,,,0.35314523265617526,,,,,,,,0.14513313657817584,,,,,,,,,0.14576985059989542,,,,0.32935480778499177,,,,,,
,0.09204409798264168,,,,0.10666555988450498,,,,0.0712601444380003,,,,,,0.11095532835811556,,,,,0.23573363658491392,,0.15588605943588427,,,0.14929262364999385,,,,,0.07816254966594544,,,
0.438656739203898,,,,,,,,,,,,,,,,,,,,,0.13097080503797665,,,,,,,,,,,0.4303724557581252,
,,,,0.35043832950631015,,,0.47188309463696915,0.042633117849233536,,,,,,,,,0.0122788956268385,,,,,,,,,,,,0.12276656238064873,,,,
,,,,,,,,,,,,,,,,,,,0.9717770366420903,,,,,,,,,0.028222963357909744,,,,,
,,,0.7475476146334915,,,0.1805733434843488,,,,,,,,,,,,,,,,,0.07187904188215966,,,,,,,,,,
0.22661144877542222,,,,0.0026805741311565585,,,0.07943106590605571,0.07734838483936772,,,,,,,,,0.07325868037417829,,,,0.17810511392739625,,,,,,,,0.2072659007247856,,,0.1552988313216377,
,,,,,,,,,,,,,,0.85556889247009,,,,,,,,,,,,,0.1444311075299099,,,,,,
,,,,,,,,,,,,,,0.9021642512217621,,,,,,,,,,,,,0.09783574877823781,,,,,,
